Year,Round,SeasonRoundNumber,TeamID,Team,RatingAtt,RatingDef,RatingOverall,RankAtt,RankDef,RankOverall,Matches,Wins,Losses,Draws,For,Against,Percentage,Points,MR
2002,1,1,8,Haw,-0.715,2.005,1.29,9,7,8,1,0,1,0,103,129,79.84,0,0
2002,1,1,9,NM,3.076,1.985,5.061,5,8,5,1,1,0,0,83,73,113.7,4,100
2002,1,1,10,Melb,4.238,-3.95,0.28800000000000026,4,12,10,1,1,0,0,129,103,125.24,4,100
2002,1,1,11,Port,-3.713,7.037,3.324,11,4,6,1,0,1,0,73,83,87.95,0,0
2002,1,1,12,Rich,2.115,3.385,5.5,7,6,4,1,1,0,0,155,118,131.36,4,100
2002,1,1,13,St K,-8.405,-2.747,-11.152,16,11,14,1,1,0,0,89,65,136.92,4,100
2002,1,1,14,Syd,-2.922,3.661,0.7389999999999999,10,5,9,1,0,1,0,87,110,79.09,0,0
2002,1,1,15,WC,-6.058,-12.41,-18.468,13,15,15,1,1,0,0,137,118,116.1,4,100
2002,1,1,16,WB,6.477,-8.828,-2.350999999999999,3,14,11,1,0,1,0,93,112,83.04,0,0
2002,2,2,1,Adel,1.728,3.47,5.198,7,6,5,2,2,0,0,222,172,129.07,8,100
2002,2,2,2,Bris,17.648,10.808,28.456,1,1,1,2,2,0,0,258,133,193.98,8,100
2002,2,2,3,Carl,-10.947,9.889,-1.0579999999999998,15,4,9,2,0,2,0,98,200,49,0,0
2002,2,2,4,Coll,4.358,-9.125,-4.767,5,14,11,2,1,1,0,238,274,86.86,4,50
2002,2,2,5,Ess,12.962,10.248,23.21,2,3,2,2,2,0,0,238,136,175,8,100
2002,2,2,6,Frem,-8.497,-9.126,-17.622999999999998,13,15,16,2,1,1,0,194,210,92.38,4,50
2002,2,2,7,Geel,-9.508,-1.987,-11.495,14,9,13,2,0,2,0,155,236,65.68,0,0
2002,2,2,8,Haw,-4.293,-5.037,-9.33,12,12,12,2,0,2,0,149,277,53.79,0,0
2002,2,2,9,NM,3.005,3.014,6.019,6,7,4,2,2,0,0,193,170,113.53,8,100
2002,2,2,10,Melb,6.162,-4.613,1.5489999999999995,3,11,8,2,2,0,0,238,185,128.65,8,100
2002,2,2,11,Port,-3.049,5.114,2.065,11,5,7,2,0,2,0,155,192,80.73,0,0
2002,2,2,12,Rich,0.117,2.27,2.387,8,8,6,2,1,1,0,215,230,93.48,4,50
2002,2,2,13,St K,-12.037,-2.454,-14.491000000000001,16,10,14,2,1,1,0,162,141,114.89,4,50
2002,2,2,14,Syd,-0.111,10.579,10.468,9,2,3,2,1,1,0,198,143,138.46,4,50
2002,2,2,15,WC,-2.986,-14.292,-17.278,10,16,15,2,1,1,0,256,238,107.56,4,50
2002,2,2,16,WB,5.448,-8.757,-3.3089999999999993,4,13,10,2,0,2,0,190,222,85.59,0,0
2002,3,3,1,Adel,4.334,4.247,8.581,4,6,4,3,3,0,0,336,256,131.25,12,100
2002,3,3,2,Bris,19.458,11.584,31.041999999999998,1,1,1,3,3,0,0,375,200,187.5,12,100
2002,3,3,3,Carl,-12.875,11.251,-1.6240000000000006,15,2,8,3,1,2,0,173,255,67.84,4,33.33333333333333
2002,3,3,4,Coll,2.996,-7.197,-4.2010000000000005,7,12,10,3,1,2,0,293,349,83.95,4,33.33333333333333
2002,3,3,5,Ess,12.187,8.438,20.625,2,3,2,3,2,1,0,305,253,120.55,8,66.66666666666666
2002,3,3,6,Frem,-7.888,-7.553,-15.440999999999999,13,13,15,3,1,2,0,273,299,91.3,4,33.33333333333333
2002,3,3,7,Geel,-9.44,1.966,-7.473999999999999,14,9,12,3,1,2,0,230,303,75.91,4,33.33333333333333
2002,3,3,8,Haw,-5.866,-5.646,-11.512,12,10,13,3,1,2,0,238,356,66.85,4,33.33333333333333
2002,3,3,9,NM,-0.949,2.946,1.9970000000000003,10,8,7,3,2,1,0,260,245,106.12,8,66.66666666666666
2002,3,3,10,Melb,4.77,-6.821,-2.051,3,11,9,3,2,1,0,314,281,111.74,8,66.66666666666666
2002,3,3,11,Port,3.715,6.903,10.617999999999999,6,5,3,3,1,2,0,294,248,118.55,4,33.33333333333333
2002,3,3,12,Rich,2.325,3.661,5.986000000000001,8,7,6,3,2,1,0,311,306,101.63,8,66.66666666666666
2002,3,3,13,St K,-13.827,-9.219,-23.046,16,14,16,3,1,2,0,218,280,77.86,4,33.33333333333333
2002,3,3,14,Syd,-0.888,7.973,7.085,9,4,5,3,1,2,0,282,257,109.73,4,33.33333333333333
2002,3,3,15,WC,-1.813,-12.603,-14.416,11,16,14,3,2,1,0,369,319,115.67,8,66.66666666666666
2002,3,3,16,WB,3.759,-9.93,-6.170999999999999,5,15,11,3,0,3,0,271,335,80.9,0,0
2002,4,4,1,Adel,4.771,5.221,9.992,5,5,4,4,3,1,0,417,378,110.32,12,75
2002,4,4,2,Bris,16.086,14.648,30.733999999999998,1,1,1,4,4,0,0,469,278,168.71,16,100
2002,4,4,3,Carl,-10.876,8.373,-2.503,15,2,10,4,1,3,0,268,403,66.5,4,25
2002,4,4,4,Coll,2.562,-3.802,-1.2400000000000002,6,11,9,4,2,2,0,397,412,96.36,8,50
2002,4,4,5,Ess,11.213,8,19.213,2,3,2,4,3,1,0,427,334,127.84,12,75
2002,4,4,6,Frem,-4.956,-3.602,-8.558,12,10,13,4,2,2,0,411,371,110.78,8,50
2002,4,4,7,Geel,-5.192,4.723,-0.4690000000000003,13,7,7,4,2,2,0,396,347,114.12,8,50
2002,4,4,8,Haw,-9.261,-5.212,-14.472999999999999,14,12,15,4,1,3,0,301,460,65.43,4,25
2002,4,4,9,NM,1.767,1.975,3.742,7,8,6,4,2,2,0,360,348,103.45,8,50
2002,4,4,10,Melb,5.212,-8.146,-2.934000000000001,4,14,11,4,3,1,0,451,384,117.45,12,75
2002,4,4,11,Port,6.593,4.905,11.498000000000001,3,6,3,4,2,2,0,442,343,128.86,8,50
2002,4,4,12,Rich,-1.626,0.73,-0.8959999999999999,11,9,8,4,2,2,0,383,444,86.26,8,50
2002,4,4,13,St K,-16.584,-13.467,-30.051000000000002,16,16,16,4,1,3,0,262,446,58.74,4,25
2002,4,4,14,Syd,0.084,5.257,5.340999999999999,9,4,5,4,2,2,0,385,357,107.84,8,50
2002,4,4,15,WC,-0.488,-13.045,-13.533,10,15,14,4,2,2,0,472,456,103.51,8,50
2002,4,4,16,WB,0.695,-6.557,-5.862,8,13,12,4,0,4,0,349,429,81.35,0,0
2002,5,5,1,Adel,3.906,6.16,10.066,6,4,4,5,3,2,0,499,468,106.62,12,60
2002,5,5,2,Bris,14.322,11.293,25.615,1,1,1,5,4,1,0,544,399,136.34,16,80
2002,5,5,3,Carl,-8.715,4.431,-4.284,15,7,11,5,1,4,0,380,534,71.16,4,20
2002,5,5,4,Coll,1.686,1.064,2.75,8,8,7,5,3,2,0,463,445,104.04,12,60
2002,5,5,5,Ess,6.347,8.876,15.222999999999999,2,2,2,5,3,2,0,460,400,115,12,60
2002,5,5,6,Frem,-5.409,-4.62,-10.029,13,12,14,5,2,3,0,460,482,95.44,8,40
2002,5,5,7,Geel,-4.174,5.176,1.0019999999999998,12,6,8,5,3,2,0,507,396,128.03,12,60
2002,5,5,8,Haw,-6.697,-4.548,-11.245000000000001,14,11,15,5,2,3,0,426,543,78.45,8,40
2002,5,5,9,NM,5.709,-0.187,5.521999999999999,4,9,5,5,3,2,0,491,460,106.74,12,60
2002,5,5,10,Melb,6.3,-8.69,-2.3899999999999997,3,14,9,5,4,1,0,555,465,119.35,16,80
2002,5,5,11,Port,5.654,5.77,11.424,5,5,3,5,3,2,0,532,425,125.18,12,60
2002,5,5,12,Rich,-2.291,-1.835,-4.1259999999999994,10,10,10,5,2,3,0,466,569,81.9,8,40
2002,5,5,13,St K,-17.638,-10.278,-27.916000000000004,16,15,16,5,1,3,1,318,502,63.35,6,30
2002,5,5,14,Syd,-3.106,6.312,3.2060000000000004,11,3,6,5,2,2,1,441,413,106.78,10,50
2002,5,5,15,WC,2.866,-11.281,-8.415000000000001,7,16,13,5,3,2,0,593,531,111.68,12,60
2002,5,5,16,WB,1.239,-7.645,-6.406,9,13,12,5,0,5,0,430,533,80.68,0,0
2002,6,6,1,Adel,6.022,7.975,13.997,3,3,2,6,4,2,0,604,541,111.65,16,66.66666666666666
2002,6,6,2,Bris,17.277,9.133,26.41,1,1,1,6,5,1,0,690,488,141.39,20,83.33333333333334
2002,6,6,3,Carl,-9.439,4.803,-4.636,15,6,10,6,1,5,0,448,630,71.11,4,16.666666666666664
2002,6,6,4,Coll,1.963,3.836,5.7989999999999995,8,7,5,6,4,2,0,574,473,121.35,16,66.66666666666666
2002,6,6,5,Ess,3.138,8.986,12.124,7,2,3,6,3,3,0,522,489,106.75,12,50
2002,6,6,6,Frem,-5.519,-1.411,-6.93,14,9,13,6,3,3,0,549,544,100.92,12,50
2002,6,6,7,Geel,-2.014,2.221,0.2070000000000003,10,8,7,6,3,3,0,596,542,109.96,12,50
2002,6,6,8,Haw,-2.697,-2.48,-5.177,11,10,11,6,3,3,0,581,630,92.22,12,50
2002,6,6,9,NM,3.641,-4.186,-0.5449999999999999,5,12,8,6,3,3,0,578,615,93.98,12,50
2002,6,6,10,Melb,5.446,-7.567,-2.1210000000000004,4,14,9,6,4,2,0,626,564,110.99,16,66.66666666666666
2002,6,6,11,Port,6.693,5.268,11.960999999999999,2,5,4,6,4,2,0,665,504,131.94,16,66.66666666666666
2002,6,6,12,Rich,-4.106,-3.951,-8.057,12,11,14,6,2,4,0,539,674,79.97,8,33.33333333333333
2002,6,6,13,St K,-20.411,-10.554,-30.965000000000003,16,15,16,6,1,4,1,346,613,56.44,6,25
2002,6,6,14,Syd,-4.229,7.166,2.9370000000000003,13,4,6,6,3,2,1,540,484,111.57,14,58.333333333333336
2002,6,6,15,WC,3.368,-12.32,-8.952,6,16,15,6,3,3,0,672,664,101.2,12,50
2002,6,6,16,WB,0.867,-6.921,-6.054,9,13,12,6,1,5,0,526,601,87.52,4,16.666666666666664
2002,7,7,1,Adel,5.448,6.853,12.301,4,4,3,7,5,2,0,722,630,114.6,20,71.42857142857143
2002,7,7,2,Bris,18.179,10.352,28.531,1,1,1,7,6,1,0,819,560,146.25,24,85.71428571428571
2002,7,7,3,Carl,-10.364,4.571,-5.793000000000001,15,6,13,7,1,6,0,510,717,71.13,4,14.285714285714285
2002,7,7,4,Coll,-1.054,5.098,4.044,10,5,5,7,5,2,0,647,536,120.71,20,71.42857142857143
2002,7,7,5,Ess,3.37,9.91,13.280000000000001,6,2,2,7,4,3,0,609,551,110.53,16,57.14285714285714
2002,7,7,6,Frem,-4.397,-0.836,-5.2330000000000005,13,9,12,7,3,4,0,638,662,96.37,12,42.857142857142854
2002,7,7,7,Geel,-2.118,-0.406,-2.524,11,8,8,7,3,4,0,674,672,100.3,12,42.857142857142854
2002,7,7,8,Haw,-0.07,-2.375,-2.445,8,10,7,7,4,3,0,711,708,100.42,16,57.14285714285714
2002,7,7,9,NM,2.745,-6.16,-3.415,7,13,10,7,3,4,0,668,754,88.59,12,42.857142857142854
2002,7,7,10,Melb,5.538,-8.865,-3.327,2,14,9,7,5,2,0,731,666,109.76,20,71.42857142857143
2002,7,7,11,Port,5.474,4.367,9.841000000000001,3,7,4,7,4,3,0,737,633,116.43,16,57.14285714285714
2002,7,7,12,Rich,-3.997,-3.594,-7.590999999999999,12,11,15,7,3,4,0,627,756,82.94,12,42.857142857142854
2002,7,7,13,St K,-19.113,-10.646,-29.759,16,15,16,7,1,5,1,448,718,62.4,6,21.428571428571427
2002,7,7,14,Syd,-4.586,7.057,2.471,14,3,6,7,3,3,1,622,572,108.74,14,50
2002,7,7,15,WC,5.341,-11.424,-6.082999999999999,5,16,14,7,4,3,0,811,754,107.56,16,57.14285714285714
2002,7,7,16,WB,-0.395,-3.904,-4.2989999999999995,9,12,11,7,1,6,0,589,674,87.39,4,14.285714285714285
2002,8,8,1,Adel,3.461,6.204,9.665,6,3,4,8,5,3,0,815,740,110.14,20,62.5
2002,8,8,2,Bris,18.328,9.38,27.708,1,2,1,8,6,2,0,930,674,137.98,24,75
2002,8,8,3,Carl,-11.949,3.306,-8.643,15,7,15,8,1,7,0,590,806,73.2,4,12.5
2002,8,8,4,Coll,-0.082,4.949,4.867,10,5,5,8,6,2,0,761,647,117.62,24,75
2002,8,8,5,Ess,5.98,10.744,16.724,2,1,2,8,5,3,0,780,623,125.2,20,62.5
2002,8,8,6,Frem,-6.453,0.278,-6.175000000000001,14,8,12,8,4,4,0,732,751,97.47,16,50
2002,8,8,7,Geel,-3.743,-0.873,-4.616,12,10,11,8,3,5,0,728,801,90.89,12,37.5
2002,8,8,8,Haw,1.195,-0.79,0.405,9,9,7,8,5,3,0,800,788,101.52,20,62.5
2002,8,8,9,NM,3.395,-4.173,-0.778,7,12,8,8,4,4,0,778,847,91.85,16,50
2002,8,8,10,Melb,4.424,-6.809,-2.385,4,14,9,8,5,3,0,820,760,107.89,20,62.5
2002,8,8,11,Port,5.941,5.992,11.933,3,4,3,8,5,3,0,866,687,126.06,20,62.5
2002,8,8,12,Rich,-4.691,-2.04,-6.731,13,11,13,8,4,4,0,721,829,86.97,16,50
2002,8,8,13,St K,-19.947,-13.256,-33.203,16,16,16,8,1,6,1,520,889,58.49,6,18.75
2002,8,8,14,Syd,-2.748,3.562,0.8139999999999996,11,6,6,8,3,4,1,712,731,97.4,14,43.75
2002,8,8,15,WC,3.788,-10.73,-6.942,5,15,14,8,4,4,0,884,848,104.25,16,50
2002,8,8,16,WB,3.1,-5.742,-2.642,8,13,10,8,2,6,0,748,764,97.91,8,25
2002,9,9,1,Adel,5.978,6.604,12.582,3,3,3,9,6,3,0,946,815,116.07,24,66.66666666666666
2002,9,9,2,Bris,17.129,7.704,24.833000000000002,1,2,1,9,7,2,0,1039,753,137.98,28,77.77777777777779
2002,9,9,3,Carl,-12.349,0.789,-11.56,15,8,15,9,1,8,0,665,937,70.97,4,11.11111111111111
2002,9,9,4,Coll,1.027,5.866,6.893,9,4,5,9,6,3,0,847,738,114.77,24,66.66666666666666
2002,9,9,5,Ess,6.015,9.743,15.758,2,1,2,9,6,3,0,865,706,122.52,24,66.66666666666666
2002,9,9,6,Frem,-4.777,1.477,-3.3,12,7,10,9,4,5,0,811,860,94.3,16,44.44444444444444
2002,9,9,7,Geel,-5.344,-1.353,-6.697,13,9,13,9,3,6,0,833,918,90.74,12,33.33333333333333
2002,9,9,8,Haw,-1.015,-1.979,-2.9939999999999998,10,10,9,9,5,4,0,888,914,97.16,20,55.55555555555556
2002,9,9,9,NM,4.614,-3.872,0.742,6,12,7,9,4,5,0,885,958,92.38,16,44.44444444444444
2002,9,9,10,Melb,4.123,-8.028,-3.9050000000000002,7,14,12,9,6,3,0,931,867,107.38,24,66.66666666666666
2002,9,9,11,Port,5.023,4.883,9.905999999999999,4,5,4,9,6,3,0,957,773,123.8,24,66.66666666666666
2002,9,9,12,Rich,-7.622,-2.375,-9.997,14,11,14,9,4,5,0,784,901,87.01,16,44.44444444444444
2002,9,9,13,St K,-19.612,-10.325,-29.936999999999998,16,16,16,9,2,6,1,592,952,62.18,10,27.77777777777778
2002,9,9,14,Syd,-1.747,3.528,1.781,11,6,6,9,3,5,1,795,816,97.43,14,38.88888888888889
2002,9,9,15,WC,4.977,-8.521,-3.5440000000000005,5,15,11,9,5,4,0,1010,936,107.91,20,55.55555555555556
2002,9,9,16,WB,3.58,-4.141,-0.5609999999999999,8,13,8,9,3,6,0,865,869,99.54,12,33.33333333333333
2002,10,10,1,Adel,6.182,7.447,13.629000000000001,4,3,3,10,7,3,0,1047,909,115.18,28,70
2002,10,10,2,Bris,16.286,7.501,23.787000000000003,1,2,1,10,7,3,0,1133,854,132.67,28,70
2002,10,10,3,Carl,-12.949,0.823,-12.126,15,9,15,10,1,9,0,733,1033,70.96,4,10
2002,10,10,4,Coll,0.675,6.081,6.756,9,5,5,10,7,3,0,942,822,114.6,28,70
2002,10,10,5,Ess,4.581,7.824,12.405000000000001,6,1,4,10,6,4,0,949,798,118.92,24,60
2002,10,10,6,Frem,-4.811,2.076,-2.735,13,7,9,10,5,5,0,907,928,97.74,20,50
2002,10,10,7,Geel,-4.351,0.966,-3.385,12,8,10,10,4,6,0,922,981,93.99,16,40
2002,10,10,8,Haw,-2.885,-4.806,-7.691,11,12,13,10,5,5,0,965,1031,93.6,20,50
2002,10,10,9,NM,6.533,-2.438,4.095000000000001,3,10,6,10,5,5,0,977,1042,93.76,20,50
2002,10,10,10,Melb,1.804,-9.021,-7.2170000000000005,8,15,12,10,6,4,0,994,956,103.97,24,60
2002,10,10,11,Port,7.85,6.753,14.603,2,4,2,10,7,3,0,1074,850,126.35,28,70
2002,10,10,12,Rich,-6.929,-4.062,-10.991,14,11,14,10,4,6,0,882,1018,86.64,16,40
2002,10,10,13,St K,-18.526,-8.583,-27.109,16,14,16,10,3,6,1,719,1029,69.87,14,35
2002,10,10,14,Syd,-1.962,3.879,1.917,10,6,7,10,3,6,1,879,911,96.49,14,35
2002,10,10,15,WC,3.234,-9.607,-6.372999999999999,7,16,11,10,5,5,0,1087,1063,102.26,20,50
2002,10,10,16,WB,5.266,-4.834,0.4320000000000004,5,13,8,10,4,6,0,982,967,101.55,16,40
2002,11,11,1,Adel,7.015,8.156,15.171,4,2,3,11,8,3,0,1149,967,118.82,32,72.72727272727273
2002,11,11,2,Bris,15.772,7.217,22.989,1,3,1,11,8,3,0,1246,906,137.53,32,72.72727272727273
2002,11,11,3,Carl,-11.431,0.533,-10.898,15,7,15,11,1,10,0,829,1133,73.17,4,9.090909090909092
2002,11,11,4,Coll,1.61,6.007,7.617,8,5,4,11,8,3,0,1068,897,119.06,32,72.72727272727273
2002,11,11,5,Ess,0.759,6.05,6.809,9,4,5,11,6,5,0,998,906,110.15,24,54.54545454545454
2002,11,11,6,Frem,-6.076,-0.291,-6.367,14,8,11,11,5,6,0,987,1073,91.99,20,45.45454545454545
2002,11,11,7,Geel,-4.061,-0.551,-4.612,12,9,9,11,5,6,0,1022,1077,94.89,20,45.45454545454545
2002,11,11,8,Haw,-3.593,-5.639,-9.232,11,13,14,11,5,6,0,1023,1133,90.29,20,45.45454545454545
2002,11,11,9,NM,4.881,-3.402,1.479,5,11,7,11,6,5,0,1072,1126,95.2,24,54.54545454545454
2002,11,11,10,Melb,1.878,-9.955,-8.077,7,16,12,11,6,5,0,1069,1082,98.8,24,54.54545454545454
2002,11,11,11,Port,9.623,10.575,20.198,2,1,2,11,8,3,0,1182,899,131.48,32,72.72727272727273
2002,11,11,12,Rich,-5.966,-2.41,-8.376000000000001,13,10,13,11,4,7,0,966,1113,86.79,16,36.36363636363637
2002,11,11,13,St K,-18.242,-8.069,-26.311,16,14,16,11,3,7,1,771,1142,67.51,14,31.818181818181817
2002,11,11,14,Syd,-3.102,3.813,0.7110000000000003,10,6,8,11,3,7,1,968,1013,95.56,14,31.818181818181817
2002,11,11,15,WC,3.3,-8.467,-5.167000000000001,6,15,10,11,6,5,0,1189,1152,103.21,24,54.54545454545454
2002,11,11,16,WB,7.634,-3.568,4.066000000000001,3,12,6,11,5,6,0,1127,1047,107.64,20,45.45454545454545
2002,12,12,1,Adel,4.451,7.711,12.161999999999999,5,3,3,12,8,4,0,1222,1065,114.74,32,66.66666666666666
2002,12,12,2,Bris,16.817,6.121,22.938000000000002,1,4,2,12,9,3,0,1384,1029,134.5,36,75
2002,12,12,3,Carl,-11.552,-0.451,-12.003,15,9,14,12,1,11,0,917,1222,75.04,4,8.333333333333332
2002,12,12,4,Coll,-0.112,4.869,4.757,8,5,6,12,8,4,0,1147,987,116.21,32,66.66666666666666
2002,12,12,5,Ess,-1.594,8.398,6.803999999999999,9,2,4,12,7,5,0,1070,971,110.2,28,58.333333333333336
2002,12,12,6,Frem,-4.939,1.431,-3.508,12,7,10,12,6,6,0,1077,1152,93.49,24,50
2002,12,12,7,Geel,-2.911,0.815,-2.096,10,8,9,12,6,6,0,1123,1176,95.49,24,50
2002,12,12,8,Haw,-5.94,-3.286,-9.226,13,11,13,12,5,7,0,1088,1205,90.29,20,41.66666666666667
2002,12,12,9,NM,5.977,-4.446,1.5310000000000006,4,12,7,12,6,6,0,1195,1264,94.54,24,50
2002,12,12,10,Melb,2.322,-7.391,-5.069,7,14,12,12,7,5,0,1167,1155,101.04,28,58.333333333333336
2002,12,12,11,Port,12.911,11.315,24.226,2,1,1,12,9,3,0,1336,969,137.87,36,75
2002,12,12,12,Rich,-6.706,-5.697,-12.403,14,13,15,12,4,8,0,1036,1267,81.77,16,33.33333333333333
2002,12,12,13,St K,-18.569,-10.464,-29.033,16,16,16,12,3,8,1,857,1275,67.22,14,29.166666666666668
2002,12,12,14,Syd,-4.467,2.663,-1.8039999999999998,11,6,8,12,3,8,1,1067,1114,95.78,14,29.166666666666668
2002,12,12,15,WC,4.284,-8.346,-4.062,6,15,11,12,7,5,0,1278,1240,103.06,28,58.333333333333336
2002,12,12,16,WB,10.029,-3.241,6.788,3,10,5,12,6,6,0,1260,1133,111.21,24,50
2002,13,13,1,Adel,3.883,5.724,9.607,5,4,3,13,8,5,0,1339,1200,111.58,32,61.53846153846154
2002,13,13,2,Bris,15.391,3.665,19.056,1,6,2,13,10,3,0,1508,1138,132.51,40,76.92307692307693
2002,13,13,3,Carl,-9.097,0.975,-8.122,14,8,12,13,1,12,0,1026,1346,76.23,4,7.6923076923076925
2002,13,13,4,Coll,-0.139,7.281,7.1419999999999995,8,3,4,13,9,4,0,1240,1047,118.43,36,69.23076923076923
2002,13,13,5,Ess,-1.528,7.699,6.170999999999999,10,2,5,13,8,5,0,1190,1079,110.29,32,61.53846153846154
2002,13,13,6,Frem,-7.043,-1.744,-8.787,12,9,13,13,6,7,0,1139,1291,88.23,24,46.15384615384615
2002,13,13,7,Geel,-3.108,3.454,0.3460000000000001,11,7,8,13,7,6,0,1219,1230,99.11,28,53.84615384615385
2002,13,13,8,Haw,-7.232,-3.28,-10.512,13,10,14,13,6,7,0,1175,1283,91.58,24,46.15384615384615
2002,13,13,9,NM,3.565,-4.419,-0.8539999999999996,6,11,9,13,6,7,0,1255,1357,92.48,24,46.15384615384615
2002,13,13,10,Melb,3.02,-7.457,-4.436999999999999,7,14,11,13,7,6,0,1275,1275,100,28,53.84615384615385
2002,13,13,11,Port,14.972,11.087,26.058999999999997,2,1,1,13,10,3,0,1497,1084,138.1,40,76.92307692307693
2002,13,13,12,Rich,-9.345,-5.5,-14.845,15,13,15,13,4,9,0,1090,1363,79.97,16,30.76923076923077
2002,13,13,13,St K,-18.575,-9.172,-27.747,16,16,16,13,3,9,1,935,1362,68.65,14,26.923076923076923
2002,13,13,14,Syd,-1.292,4.768,3.476,9,5,7,13,4,8,1,1206,1176,102.55,18,34.61538461538461
2002,13,13,15,WC,6.271,-7.778,-1.5069999999999997,4,15,10,13,8,5,0,1413,1357,104.13,32,61.53846153846154
2002,13,13,16,WB,10.258,-5.302,4.9559999999999995,3,12,6,13,6,7,0,1375,1294,106.26,24,46.15384615384615
2002,14,14,1,Adel,5.52,2.415,7.935,4,6,4,14,8,6,0,1455,1338,108.74,32,57.14285714285714
2002,14,14,2,Bris,14.359,1.381,15.74,2,7,2,14,10,4,0,1618,1269,127.5,40,71.42857142857143
2002,14,14,3,Carl,-10.397,1.12,-9.277000000000001,15,8,12,14,2,12,0,1112,1431,77.71,8,14.285714285714285
2002,14,14,4,Coll,3.17,5.644,8.814,7,5,3,14,10,4,0,1378,1163,118.49,40,71.42857142857143
2002,14,14,5,Ess,0.312,6.729,7.041,9,3,5,14,8,5,1,1308,1197,109.27,34,60.71428571428571
2002,14,14,6,Frem,-8.695,-5.464,-14.159,13,12,15,14,6,8,0,1202,1438,83.59,24,42.857142857142854
2002,14,14,7,Geel,-4.547,7.349,2.8020000000000005,11,2,7,14,8,6,0,1284,1263,101.66,32,57.14285714285714
2002,14,14,8,Haw,-8.31,-1.127,-9.437000000000001,12,9,13,14,7,7,0,1249,1347,92.72,28,50
2002,14,14,9,NM,3.363,-3.554,-0.19099999999999984,6,10,9,14,7,7,0,1383,1441,95.98,28,50
2002,14,14,10,Melb,5.305,-6.425,-1.12,5,14,10,14,8,6,0,1406,1385,101.52,32,57.14285714285714
2002,14,14,11,Port,18.692,12.738,31.43,1,1,1,14,11,3,0,1644,1147,143.33,44,78.57142857142857
2002,14,14,12,Rich,-9.49,-4.2,-13.690000000000001,14,11,14,14,4,10,0,1175,1449,81.09,16,28.57142857142857
2002,14,14,13,St K,-19.44,-8.97,-28.410000000000004,16,16,16,14,3,10,1,1019,1490,68.39,14,25
2002,14,14,14,Syd,-3.445,5.846,2.4010000000000002,10,4,8,14,4,9,1,1270,1250,101.6,18,32.142857142857146
2002,14,14,15,WC,2.376,-6.339,-3.9630000000000005,8,13,11,14,8,6,0,1446,1422,101.69,32,57.14285714285714
2002,14,14,16,WB,11.228,-7.142,4.085999999999999,3,15,6,14,6,7,1,1493,1412,105.74,26,46.42857142857143
2002,15,15,1,Adel,3.583,1.266,4.849,5,7,6,15,9,6,0,1554,1419,109.51,36,60
2002,15,15,2,Bris,14.194,3.357,17.551000000000002,2,5,2,15,11,4,0,1736,1324,131.12,44,73.33333333333333
2002,15,15,3,Carl,-10.194,-1.555,-11.749,14,9,13,15,2,13,0,1207,1570,76.88,8,13.333333333333334
2002,15,15,4,Coll,3.238,2.966,6.204000000000001,6,6,4,15,10,5,0,1477,1290,114.5,40,66.66666666666666
2002,15,15,5,Ess,-0.878,7.468,6.59,9,2,3,15,8,6,1,1371,1287,106.53,34,56.666666666666664
2002,15,15,6,Frem,-9.092,-3.517,-12.609,13,11,14,15,6,9,0,1284,1521,84.42,24,40
2002,15,15,7,Geel,-1.869,7.281,5.412,10,3,5,15,9,6,0,1411,1362,103.6,36,60
2002,15,15,8,Haw,-5.989,0.129,-5.859999999999999,12,8,12,15,8,7,0,1365,1440,94.79,32,53.333333333333336
2002,15,15,9,NM,1.416,-3.158,-1.742,8,10,10,15,8,7,0,1466,1523,96.26,32,53.333333333333336
2002,15,15,10,Melb,7.98,-6.627,1.3530000000000006,4,14,8,15,9,6,0,1545,1480,104.39,36,60
2002,15,15,11,Port,18.297,11.83,30.127000000000002,1,1,1,15,12,3,0,1738,1239,140.27,48,80
2002,15,15,12,Rich,-11.466,-4.035,-15.501,15,12,15,15,4,11,0,1230,1567,78.49,16,26.666666666666668
2002,15,15,13,St K,-18.292,-7.033,-25.325000000000003,16,15,16,15,3,11,1,1100,1589,69.23,14,23.333333333333332
2002,15,15,14,Syd,-2.537,6.24,3.7030000000000003,11,4,7,15,4,10,1,1362,1344,101.34,18,30
2002,15,15,15,WC,1.638,-5.149,-3.511,7,13,11,15,9,6,0,1536,1485,103.43,36,60
2002,15,15,16,WB,9.973,-9.463,0.5100000000000016,3,16,9,15,6,8,1,1586,1528,103.8,26,43.333333333333336
2002,16,16,1,Adel,5.387,0.83,6.217,5,8,5,16,10,6,0,1692,1514,111.76,40,62.5
2002,16,16,2,Bris,15.74,4.048,19.788,2,6,2,16,12,4,0,1853,1403,132.07,48,75
2002,16,16,3,Carl,-8.955,-5.463,-14.418,14,12,14,16,2,14,0,1304,1710,76.26,8,12.5
2002,16,16,4,Coll,2.831,5.348,8.179,7,4,4,16,11,5,0,1566,1339,116.95,44,68.75
2002,16,16,5,Ess,-3.183,6.363,3.1800000000000006,10,3,6,16,8,7,1,1427,1382,103.26,34,53.125
2002,16,16,6,Frem,-8.662,-0.3,-8.962000000000002,13,9,13,16,7,9,0,1384,1591,86.99,28,43.75
2002,16,16,7,Geel,-0.765,9.586,8.821,8,2,3,16,10,6,0,1506,1418,106.21,40,62.5
